Gene,BaseMean,Log2FoldChange,Mean_Mock,Mean_Infected,Statistic,PValue,FDR,Significance
PLK3,7.408168938099259,0.9860595549700228,6.915139160614247,7.90119871558427,2.335335358902912,0.03382821958291579,0.13502918302573355,Not Significant
RARRES1,8.485439166733666,0.9858691484682414,7.992504592499545,8.978373740967786,0.755417943150849,0.4617396692392082,0.7057239125798682,Not Significant
PRKY,1.804131514145077,0.9856135763725133,1.3113247259588203,2.2969383023313337,1.0354794510423537,0.32236575014646385,0.5749598719823802,Not Significant
TP53BP2,9.099358942876693,0.98554355723574,8.606587164258823,9.592130721494563,5.102774309267047,0.0007583276061997223,0.012228032649970522,Not Significant
ZNF286B,3.5166568079652185,0.9845302615746387,3.024391677177899,4.008921938752538,1.6463392735149571,0.12047993248368913,0.3088752801025931,Not Significant
MAD2L1BP,8.050805944436547,0.9843145583061865,7.558648665283455,8.542963223589641,3.565804422669758,0.0028929228065373955,0.028380251242811422,Not Significant
ACVR2A,6.231690732867499,0.983706841321335,5.739837312206832,6.723544153528167,5.018186884682753,0.00028222520879284205,0.0067821176289872,Not Significant
BEX2,4.326196468795976,0.9835985946669785,3.834397171462486,4.817995766129465,2.1336664424186322,0.054189859569378815,0.183824682142083,Not Significant
UPF3B,7.928246345225125,0.9834051288836774,7.436543780783286,8.419948909666964,3.7200752249158984,0.0024683029813730353,0.02552058880291536,Not Significant
AKIRIN1,9.218559436891763,0.9829669526816023,8.72707596055096,9.710042913232563,10.219858375763952,6.312902223913137e-08,4.2290248941046417e-05,Not Significant
CEBPD,8.365307512950698,0.9818050795743334,7.874404973163531,8.856210052737865,5.106331178993994,0.00025689897221825917,0.006406735476108646,Not Significant
ZNF570,3.5865132108189233,0.9811947746307728,3.0959158235035367,4.077110598134309,1.6805054781648123,0.11356096499410882,0.29825101511505403,Not Significant
ZNF365,3.780777184763628,0.9807608124648195,3.290396778531218,4.2711575909960375,0.7900310036356998,0.44187416230846155,0.6902658513290737,Not Significant
UAP1L1,7.533792631053877,0.980621553234835,7.043481854436459,8.024103407671294,1.526969525509261,0.15870984552811446,0.3685133385597652,Not Significant
KLHL26,4.846048134685129,0.9803846598588652,4.355855804755697,5.336240464614562,2.688479835094722,0.019649790204658922,0.09401249712128495,Not Significant
SLC28A3,2.4502063880909497,0.9801246374795916,1.960144069351154,2.9402687068307456,0.6566923659002031,0.5222687551321216,0.752546443760982,Not Significant
CCDC66,6.138042845452471,0.979990722548524,5.64804748417821,6.628038206726734,3.5715026841214255,0.007197458000561108,0.04912314689495348,Not Significant
CREB1,8.525409381370014,0.9798423448528055,8.035488208943612,9.015330553796417,4.8120670627645445,0.0005446041071840238,0.01004226786861787,Not Significant
SPINK1,4.405439146649423,0.9795051688380445,3.9156865622304,4.8951917310684445,0.5629810219334247,0.5817663888372377,0.7927852172100298,Not Significant
LACC1,6.904928541089493,0.979461270344772,6.415197905917107,7.394659176261879,1.5543886023580058,0.14117012902690568,0.34169252325508037,Not Significant
GDF9,2.3430547748877997,0.9794118562921281,1.8533488467417358,2.832760703033864,1.8299284618780318,0.0905400096623558,0.25783448594377906,Not Significant
ZNF503,7.234706175067913,0.9784327869082245,6.7454897816138,7.723922568522025,3.1881492449278537,0.007505942363336335,0.05053879143469826,Not Significant
USP53,8.593615348726921,0.9781284699209518,8.104551113766446,9.082679583687398,2.9060333029659215,0.011225014643613538,0.06537505363957707,Not Significant
AKAP3,1.9960601109713423,0.9766235474056739,1.5077483372685052,2.484371884674179,1.8289007387016347,0.08926001857470246,0.25561328555738966,Not Significant
HSP90B2P,3.7232719520029294,0.9760184778680472,3.235262713068906,4.211281190936953,2.8118968148643857,0.0208703531334523,0.09750522225977816,Not Significant
PHF1,7.7789327287712,0.9759638775127311,7.2909507900148345,8.266914667527566,2.055648454780564,0.05964156858847492,0.19596109764977848,Not Significant
SERPINB3,1.984665727540154,0.9739704107062142,1.497680522187047,2.471650932893261,2.0642235263546076,0.061615471022088156,0.19987740223687026,Not Significant
NCCRP1,1.9173770110132993,0.9739263601138071,1.4304138309563956,2.4043401910702027,0.8796566045409264,0.3942496176772915,0.6489181341282678,Not Significant
KCTD11,8.206242548834418,0.9736820650008067,7.719401516334015,8.693083581334822,2.1900871493082033,0.053623646438140306,0.1827008913084252,Not Significant
HMGN2P46,2.6268771106790823,0.9736755857987176,2.1400393177797232,3.113714903578441,0.8842502836460234,0.3966934111589341,0.6512551865216739,Not Significant
C6orf62,10.168051222365406,0.9735774576303431,9.681262493550236,10.654839951180579,2.3071592028174726,0.03574240943035273,0.139720327773197,Not Significant
DIDO1,9.825149761848543,0.9732929072936773,9.338503308201703,10.31179621549538,3.5726071161348836,0.005610909157534987,0.04207295450324512,Not Significant
AGAP6,6.408860568263929,0.9725323857148798,5.922594375406489,6.895126761121369,2.418765920856839,0.03653276884241659,0.14200557824046076,Not Significant
CNTD1,2.0133779890876458,0.9724998756785883,1.5271280512483516,2.49962792692694,0.9799579757685223,0.3483911211322036,0.6026250818093816,Not Significant
GPATCH2,7.12190897270742,0.9718450981990996,6.6359864236078705,7.60783152180697,4.557387941259995,0.0010270642408588106,0.014670230077349343,Not Significant
FAM8A1,7.217020574681384,0.9718082163349226,6.731116466513923,7.702924682848845,3.6613646035684098,0.002908177076673762,0.028449020686979402,Not Significant
ADAP1,6.481691750468215,0.9707176989479658,5.996332900994232,6.967050599942198,0.7701709708221945,0.45347176882810447,0.6991255249787028,Not Significant
SNAPC1,8.16012211137701,0.970145238791714,7.675049491981152,8.645194730772866,2.5390413899084723,0.024374283540409995,0.1082491105882494,Not Significant
TJAP1,7.554585549914418,0.9701019811955884,7.069534559316624,8.039636540512213,3.6851526631412637,0.0037972268187259567,0.033344483306985924,Not Significant
SEMA4B,9.886756172871817,0.9698766368788228,9.401817854432405,10.371694491311228,2.4395231941413216,0.03495677348667541,0.13774146287084804,Not Significant
RAB8B,7.829947056986134,0.9697388842057562,7.345077614883256,8.314816499089012,2.904831710639954,0.01136630164720635,0.06594748282319851,Not Significant
ATXN7,7.2279514691882,0.9695014223343614,6.743200758021019,7.712702180355381,5.005406269204896,0.0002916646215037835,0.0069523529943313015,Not Significant
ZNF182,6.900614671465209,0.9695003300853795,6.415864506422519,7.3853648365078985,3.5463471330920657,0.00481967000783497,0.03872287841568457,Not Significant
C7orf61,2.604306015398678,0.9689586314860144,2.119826699655671,3.0887853311416853,1.7038215900828007,0.11458841542000837,0.29944413064035885,Not Significant
SLC4A5,4.2960813262197775,0.9686523175812205,3.811755167429167,4.780407485010388,1.8773302377568213,0.0820544740005508,0.24097827758076654,Not Significant
VPS37B,9.050629040165957,0.9683066961343165,8.566475692098798,9.534782388233115,2.508585007453424,0.026509871140326845,0.1138985105476582,Not Significant
CHD9,8.956706503458598,0.9681294891533181,8.472641758881938,9.440771248035256,2.0382032609734364,0.059932026629406054,0.1964944806569339,Not Significant
HAVCR2,1.7531880936140891,0.9678809761252039,1.2692476055514872,2.237128581676691,1.305141893121012,0.22129823244324864,0.45416286461632954,Not Significant
TCF7L1,4.310285608265106,0.967827036672102,3.826372089929055,4.794199126601157,1.9875036984981178,0.06806849263772856,0.21341270005935983,Not Significant
NUDT17,4.960606646016265,0.9677923410575167,4.476710475487506,5.444502816545023,3.7032081877405463,0.0028084484133927227,0.02784842920262913,Not Significant
PRKD2,8.986539785376134,0.9677865743901588,8.502646498181056,9.470433072571215,4.274878742215594,0.0015222912637766976,0.018929897580098883,Not Significant
AGAP11,1.81460726894908,0.9674989123907851,1.3308578127536874,2.2983567251444725,1.9444271468911483,0.07104719592799098,0.21948622323054154,Not Significant
CDK18,5.376610808760464,0.96701701417929,4.893102301670819,5.860119315850109,1.087825009266215,0.29427436254659556,0.5417269973633847,Not Significant
MGARP,2.0521400171131754,0.9668423309488587,1.5687188516387462,2.535561182587605,1.3666581288727748,0.1947430509288519,0.42059745454090797,Not Significant
LRRC37B,5.5200980138223255,0.9662705810789447,5.036962723282853,6.003233304361798,2.8594468585408666,0.018482744826466134,0.09033899675627197,Not Significant
S100A14,4.474061144249778,0.9661812284001043,3.9909705300497262,4.957151758449831,0.4501736442824328,0.6591533170509714,0.846274135918013,Not Significant
TRIM56,7.485087379614143,0.9656308034882572,7.002271977870014,7.967902781358271,4.985142317235184,0.0003226536767526669,0.00739798787411472,Not Significant
ALDOB,3.3062623127677337,0.9656305129162508,2.8234470563096083,3.789077569225859,0.6985899560173544,0.49558764970151703,0.7326156147388264,Not Significant
UHRF1BP1,8.339797731590435,0.9649091460558319,7.857343158562519,8.82225230461835,3.572955025476317,0.006179459823871441,0.04484494424232255,Not Significant
PLEKHG5,4.511514157148841,0.9647720228222791,4.029128145737701,4.99390016855998,2.8725134756293347,0.01316834099873087,0.07270504432219288,Not Significant
SIK1,10.06495355503258,0.9641956440140671,9.582855733025546,10.547051377039613,1.1559397527607913,0.26580573762489845,0.5087944246895678,Not Significant
SLC25A36,7.957225864175795,0.9631744663646087,7.475638630993491,8.4388130973581,1.725920289378398,0.10635672574053881,0.28500133671066924,Not Significant
RABGAP1L,7.76104503580787,0.9620269115084126,7.280031580053664,8.242058491562076,1.3055454867343657,0.21434098313239947,0.44652241065538556,Not Significant
PCDHGA9,2.8505485895560705,0.961585551131872,2.3697558139901345,3.3313413651220065,0.7285250289034119,0.47751444834400636,0.7182041669306186,Not Significant
DLC1,5.278678736724652,0.9607671687772621,4.7982951523360216,5.759062321113284,0.5797461378896479,0.5713059263598403,0.7850408861667374,Not Significant
BNIP1,6.68295828340772,0.9606970354743583,6.202609765670541,7.163306801144899,6.168933725515132,2.1583082416185753e-05,0.0014186251742410092,Not Significant
AATK,2.7829150820534387,0.9604036992924869,2.302713232407195,3.263116931699682,1.5476523558951008,0.15568638879827204,0.36422698721738117,Not Significant
ELF3,11.668583189855486,0.9603958334758271,11.188385273117571,12.148781106593399,4.514086125034426,0.00042263144540636926,0.008743092088754704,Not Significant
CRABP2,6.520706782890057,0.9596103498056356,6.040901607987239,7.000511957792875,1.059561642877291,0.30635138727815936,0.5563173527957418,Not Significant
MAF,4.965624703078689,0.959439736711003,4.485904834723187,5.44534457143419,1.1046061970894097,0.2910633561615873,0.537880955494437,Not Significant
IL17RE,4.323773396537193,0.9569876209909216,3.845279586041732,4.802267207032654,0.9544711376134118,0.3574923591234541,0.6125967762856657,Not Significant
TLE4,6.2944747019993255,0.956174646445902,5.8163873787763745,6.7725620252222765,1.3479775513596102,0.19785559265168576,0.4249115328533734,Not Significant
WBP4,6.843953789752001,0.9561231094007301,6.365892235051636,7.322015344452366,3.718442122251888,0.004845713710438201,0.038864257027994474,Not Significant
ZNF225,5.714338386590159,0.9556982454186267,5.236489263880846,6.1921875092994725,4.615783299370799,0.0011114315221735496,0.015310468363833837,Not Significant
SPSB1,7.5018262940654346,0.9549268029690232,7.024362892580923,7.979289695549946,2.8702095708909616,0.014667162537935017,0.07795565826381096,Not Significant
AGBL3,4.583487237322534,0.9542155405289279,4.10637946705807,5.060595007586998,1.3966974732178723,0.19917767071679335,0.4269204282728383,Not Significant
RAB20,5.121809479582309,0.9541234809988053,4.644747739082907,5.598871220081712,1.1995601967967175,0.24906220393345144,0.48804735958169077,Not Significant
CLEC2B,3.9500605332326133,0.9534566880438522,3.473332189210687,4.426788877254539,1.0452941434857632,0.3162962021462039,0.5670653952752374,Not Significant
EFNB2,6.290536903516026,0.9534310895476823,5.813821358742184,6.767252448289867,1.2565655126656006,0.22813585105202602,0.4621989059567111,Not Significant
ZNF841,4.45460079816913,0.9533932419729974,3.977904177182631,4.931297419155628,0.8548994510326899,0.4071837177008867,0.6608808141138257,Not Significant
ANKRD1,7.380199582112928,0.953308495643431,6.903545334291212,7.856853829934643,1.5603388539059633,0.14303746075204518,0.34432264924319494,Not Significant
FHOD3,5.687666957559623,0.9532460039468083,5.211043955586219,6.164289959533027,1.5445922245782537,0.14474876092653266,0.34686929636613373,Not Significant
INO80,8.128186092697494,0.9531745047027425,7.651598840346123,8.604773345048866,2.3221576070777212,0.041650510688135745,0.15537891865630749,Not Significant
SERPINB4,2.275320135748627,0.9531115932353689,1.7987643391309425,2.7518759323663113,1.5506531369148822,0.14182717077536539,0.34243120770830116,Not Significant
AGO2,8.025571745140358,0.9530173615999589,7.549063064340378,8.502080425940337,6.188120760614258,5.562572468713006e-05,0.0025055251363303855,Not Significant
SH2B3,6.502092231262422,0.9529289613853154,6.025627750569765,6.97855671195508,1.5824633553073322,0.1418892214508357,0.3424588295417693,Not Significant
MXI1,7.543554353901843,0.9528000763301998,7.067154315736743,8.019954392066943,2.059473063606223,0.06268636582845255,0.20206910498134764,Not Significant
RAB25,3.9989811487792446,0.9519974647745442,3.5229824163919727,4.474979881166517,0.41253835266024796,0.6858216633749519,0.8620788785241175,Not Significant
ZNF335,7.738742005914479,0.9518266412132856,7.262828685307836,8.214655326521122,4.9241218622788585,0.0001845766203542569,0.005350642341112589,Not Significant
SPHK1,5.776200195911958,0.9511593323803185,5.300620529721799,6.251779862102118,1.649412889734452,0.12946156349591362,0.3231388717783175,Not Significant
GTPBP2,8.779433028621083,0.9509581332210182,8.303953962010574,9.254912095231592,1.9546203963382638,0.07426458170034317,0.22653569529499154,Not Significant
GPC2,3.750830860327806,0.9505917041621932,3.275535008246709,4.226126712408902,2.856604696393181,0.012918434713713522,0.07195849651064881,Not Significant
LTN1,7.837213695561548,0.9504884830727285,7.361969454025184,8.312457937097912,2.526864535717511,0.026895407641748685,0.1149135204594428,Not Significant
CENPA,5.680268108683892,0.948413047035868,5.2060615851659575,6.154474632201826,1.6177270685157474,0.1414130923749738,0.34196301928026684,Not Significant
ANKHD1,4.851427944752578,0.9483056632568791,4.377275113124138,5.325580776381017,2.315409758638123,0.03527550368919356,0.13856225879964107,Not Significant
OTUD4,8.30948496607288,0.9480947285121628,7.835437601816799,8.783532330328962,4.376273439750623,0.0005430039797697252,0.01004226786861787,Not Significant
SAA1,5.007509124981857,0.947984543039154,4.53351685346228,5.481501396501434,0.5175541755152923,0.6125347329506972,0.815236420684454,Not Significant
LHB,0.785025053231008,0.9479017325375569,0.31107418696222955,1.2589759194997865,1.7360823025796808,0.11480185381661828,0.2998883399376953,Not Significant
SOWAHB,3.221271518302954,0.9478939313732666,2.747324552616321,3.6952184839895876,1.480469452520966,0.15967962593578452,0.3698704273857415,Not Significant
CTTNBP2NL,8.096080379942709,0.9476526584269038,7.622254050729257,8.569906709156161,5.930584689674245,6.174513907736513e-05,0.002646795511443698,Not Significant
SMURF1,9.094135099538125,0.9476206875733499,8.620324755751449,9.567945443324799,3.1298351786714105,0.007282822401116216,0.04951960473034834,Not Significant
ZFX,8.121914779240836,0.9462217751586142,7.648803891661528,8.595025666820142,2.6881618045184763,0.017037069793276027,0.08626657166419259,Not Significant
C2orf49,6.671774189322221,0.9461623482311934,6.198693015206625,7.144855363437818,1.6029809115841838,0.13411543809287554,0.33051158578753104,Not Significant
CLDN18,2.8426026438422984,0.9450014058143816,2.3701019409351076,3.3151033467494893,0.716438844579828,0.4853343566858388,0.7250033549584795,Not Significant
BLZF1,8.064653786878587,0.9448908789542614,7.592208347401456,8.537099226355718,4.526983327886561,0.0016202706526519022,0.019739272567126397,Not Significant
PRKCG,5.518110893459897,0.944811544693648,5.045705121113073,5.990516665806721,1.2072826920529207,0.24779825713357842,0.48646308470492383,Not Significant
SERPINB7,4.106225664330061,0.9447929811049005,3.633829173777611,4.5786221548825115,1.0989680008120983,0.3038741110017385,0.5532906923808023,Not Significant
NKX6-1,2.4417737439288967,0.9446974274211066,1.9694250302183431,2.9141224576394498,1.233217627378363,0.23648758229913097,0.47332954351629913,Not Significant
EBF2,1.312622987774116,0.9444450703310902,0.840400452608571,1.7848455229396611,1.2086164240432429,0.24905440437375076,0.48804735958169077,Not Significant
ZCCHC8,8.179680307963778,0.9443959425263113,7.707482336700622,8.651878279226933,5.7724261999088045,3.9591726023836625e-05,0.0020467587801760935,Not Significant
FAM83E,3.0329028489905197,0.9438867542335916,2.5609594718737236,3.504846226107315,0.817752631726179,0.42708801843772537,0.6773945336624916,Not Significant
ZRSR2,6.772653091069846,0.9438693704167509,6.3007184058614705,7.244587776278221,6.004906030126974,6.356798062042519e-05,0.0027081136929127435,Not Significant
ZNF134,6.7924829590081215,0.9438251897510153,6.320570364132614,7.264395553883629,2.350593271114346,0.03684256327904851,0.142807610486017,Not Significant
CXCL5,12.795562336732608,0.9434935499098973,12.323815561777659,13.267309111687556,1.1484803181049483,0.26979907584995094,0.5134477656082825,Not Significant
GCH1,6.1306000194222925,0.943154068269056,5.6590229852877645,6.6021770535568205,3.541838673556343,0.004684055322095476,0.038121471468681514,Not Significant
ZNF131,7.8364144151067805,0.9426952130935939,7.365066808559983,8.307762021653577,4.620698846826117,0.001094024419702625,0.015136902166909955,Not Significant
KCTD19,2.5840811114371096,0.9423950440205004,2.1128835894268594,3.05527863344736,2.1810551331506876,0.04685020161777557,0.16827305046322044,Not Significant
PCDH1,7.214873297248111,0.9421593856888206,6.7437936044037015,7.685952990092522,0.675421022021097,0.5097303741265047,0.7435481065712424,Not Significant
NKX2-8,3.2793317974627856,0.9419222475072484,2.8083706737091614,3.75029292121641,1.5363790147048568,0.14562652126994197,0.34836791561334646,Not Significant
UBR5,9.556825446192924,0.9417582476156952,9.085946322385077,10.027704570000772,1.9503009618445872,0.07707713166478011,0.23249467840230767,Not Significant
BBS12,5.604239014035679,0.9397896217707906,5.134344203150284,6.074133824921074,3.848550995294502,0.002838848414394137,0.028069215375273838,Not Significant
ARID5B,7.312172071180788,0.9394868634533102,6.842428639454132,7.7819155029074425,4.622799811718282,0.0003539114355180015,0.007854110434641626,Not Significant
TLL2,2.52172776656272,0.9394457902259452,2.052004871449747,2.9914506616756924,1.9438068126275487,0.07092616593106235,0.21935780155645387,Not Significant
DENND1B,6.847801726029152,0.9393059970238715,6.378148727517217,7.317454724541088,6.167648031689945,4.4029995582922284e-05,0.0021705215322538438,Not Significant
GBP2,8.203793892905685,0.9389827705532783,7.734302507629045,8.673285278182323,1.9283486663971081,0.08134616649751394,0.23961185150772193,Not Significant
TAS2R5,2.415154118070585,0.9388669017781026,1.945720667181534,2.8845875689596365,1.79446794960813,0.09357605688842169,0.2632756447678118,Not Significant
DUSP6,7.630907547895186,0.9375851218728393,7.162114986958766,8.099700108831605,2.581721166959105,0.02281802991757306,0.10387772656736838,Not Significant
TIGD4,2.654846093272401,0.9374897581619992,2.1861012141914014,3.1235909723534006,4.144010893031448,0.000980570960085739,0.014247179960066796,Not Significant
GMEB2,7.7932962564266575,0.9374044298469641,7.324594041503175,8.26199847135014,4.6137251408934885,0.0013309650263653436,0.017266269040339132,Not Significant
ADAMTS9-AS2,1.8654375334549784,0.9371983651975802,1.3968383508561883,2.3340367160537685,1.4009394736956313,0.18709295361163483,0.4101070412420828,Not Significant
RAP2B,9.318540678447029,0.9368431762519212,8.850119090321067,9.786962266572989,2.734402783582413,0.021553984836464663,0.09950155608619456,Not Significant
SCAF4,7.968981406272734,0.9354131716995759,7.501274820422946,8.436687992122522,4.0027486876167435,0.004444502047763445,0.036937278508330715,Not Significant
EYA3,6.969658034042913,0.9353787007497081,6.501968683668059,7.437347384417767,4.7858096369367,0.00031440788033570245,0.007281496597774666,Not Significant
SAV1,7.888536147329271,0.9353521027916685,7.4208600959334365,8.356212198725105,5.404412052452917,0.0004953080999557447,0.009548516345934559,Not Significant
IFRD1,9.078869055736671,0.9351283790086313,8.611304866232356,9.546433245240987,2.4444055377648577,0.03716104269851046,0.14375949337655267,Not Significant
SNORA62,2.9561946998724196,0.9351167838756602,2.4886363079345895,3.4237530918102497,1.3476299761595742,0.21023635770994478,0.44195742392177395,Not Significant
AFF4,10.093329909928457,0.9346365582335139,9.6260116308117,10.560648189045214,2.4987865355557974,0.024611629255959857,0.1088479072797225,Not Significant
CASZ1,6.034876777995766,0.9344525721186798,5.567650491936426,6.502103064055106,2.5122679573066544,0.02455671650379132,0.10870954390693764,Not Significant
SNORD81,2.4939671086817405,0.9342229622937372,2.026855627534872,2.961078589828609,1.1459608535669836,0.28210004714385833,0.5274258860454312,Not Significant
ZNF420,4.441255481670333,0.9335784104674332,3.9744662764366163,4.9080446869040495,2.513106540289461,0.02424778490896127,0.10793040151512169,Not Significant
HLA-DPA1,4.080543347091563,0.9332907240450852,3.6138979850690203,4.547188709114105,0.425668310308873,0.6764709770216086,0.8571074807994551,Not Significant
ZNF644,8.566880661155148,0.9332495293766847,8.100255896466805,9.03350542584349,6.478893446619877,1.1292490768499564e-05,0.0009741890629849968,Not Significant
RET,2.305480388618759,0.9324880296276492,1.8392363738049344,2.7717244034325836,1.2853564235298152,0.22095814627560853,0.4538984013913991,Not Significant
ZNF160,6.909157702519432,0.9319452773533516,6.443185063842757,7.375130341196108,1.0989719194319736,0.29299287729636525,0.5400882325483078,Not Significant
DHRS9,6.13925393786368,0.931940542242228,5.673283666742566,6.605224208984794,1.5609667098719804,0.14431496751480757,0.3463107608843687,Not Significant
HIPK2,8.16064180881942,0.9318710439511335,7.694706286843854,8.626577330794987,4.4116327439115945,0.0007509674235936748,0.01219018766443299,Not Significant
ADAM19,7.70523620040313,0.931251007029803,7.239610696888229,8.170861703918032,1.7783941341502143,0.09747868805712319,0.2697470591925564,Not Significant
MASP2,1.9039715978310616,0.9308700462368251,1.438536574712649,2.369406620949474,0.7289563907965005,0.4809880758867192,0.7208455393660957,Not Significant
UBD,6.054845191222832,0.9307885729532535,5.589450904746204,6.520239477699458,0.6155255714384814,0.5492121233961065,0.7703256721101979,Not Significant
SETX,9.040137625314461,0.9305517437606294,8.574861753434147,9.505413497194777,1.4929977522780888,0.1628246756440047,0.3745894638669279,Not Significant
SYNE3,2.304238833292776,0.9299904686380338,1.8392435989737588,2.7692340676117926,2.8055876127417694,0.014066073207516457,0.07607328347433039,Not Significant
ZXDA,4.846000958834924,0.9297427064952304,4.381129605587309,5.310872312082539,4.399952866617814,0.0006160156335379029,0.010831673617482388,Not Significant
ZNF443,3.971246445118089,0.9296908544013736,3.506401017917402,4.436091872318776,1.6153352343097258,0.13527860690005603,0.3324284513159112,Not Significant
TTC39B,5.1688653806747755,0.9293924049093185,4.704169178220116,5.633561583129435,1.7455004472970008,0.10428356854959031,0.2817983744498816,Not Significant
STARD8,2.7949428914074526,0.9292160026411485,2.330334890086878,3.2595508927280266,2.396796790269638,0.03291561517455519,0.13249759004210712,Not Significant
RP9,7.20339621193312,0.9288881967182734,6.738952113573983,7.667840310292257,3.4270895962946977,0.003759452036925828,0.03328136100600768,Not Significant
TAF7,10.413898787681951,0.9282899222249341,9.949753826569484,10.878043748794418,3.204354707848823,0.009771000089754114,0.05965865631121228,Not Significant
MSL1,9.92214729704202,0.9274522925519602,9.45842115076604,10.385873443318,2.0466679841864126,0.059995277442064135,0.19660845549212044,Not Significant
MAP2K3,8.818042430755355,0.9274416509685555,8.354321605271076,9.281763256239632,2.629081670584935,0.019394651926143525,0.09315817545312477,Not Significant
ZNF473,7.8437162150320106,0.9271051480142551,7.380163641024883,8.307268789039139,3.806333672829482,0.0049840804744586496,0.03946839625803743,Not Significant
GPATCH2L,6.774728685084444,0.9266894537359045,6.311383958216491,7.238073411952396,1.86678823032611,0.08603464191862895,0.2492206007141312,Not Significant
CYP11A1,1.0491499040482384,0.9255054545685992,0.5863971767639389,1.511902631332538,1.6274129622224967,0.13166586735303662,0.32657393837807086,Not Significant
ANAPC10,5.930076726923504,0.924878617521518,5.467637418162745,6.392516035684263,2.773861648032347,0.01438969543019319,0.0770445950438156,Not Significant
TBC1D12,6.482313706119701,0.9248543394929145,6.019886536373243,6.944740875866158,1.9954515262989487,0.06950695125379863,0.21642329080897418,Not Significant
BAHCC1,5.4437941298652035,0.9243612942891302,4.981613482720638,5.905974777009768,0.7553532279975139,0.4638132256280868,0.7075397963365527,Not Significant
LCA5,6.136878810166124,0.9242547149270646,5.6747514527025915,6.599006167629656,1.8326298477150798,0.09082515015449016,0.25837995622061577,Not Significant
YRDC,7.879094202941641,0.923827371374256,7.417180517254512,8.341007888628768,3.5019386456036607,0.005471630654624729,0.0414972076515303,Not Significant
E2F3,8.57246591930873,0.9236472633620796,8.110642287627691,9.03428955098977,2.769330832902903,0.014345145097292,0.07695531977377437,Not Significant
SLC25A37,8.23815986378338,0.9233313604313498,7.776494183567705,8.699825543999054,3.7058187100383404,0.006449793114705254,0.045937303592505994,Not Significant
C12orf4,6.8981428167718875,0.9219600073406884,6.437162813101543,7.359122820442232,3.0403340566948462,0.0112797958050395,0.0655834125934963,Not Significant
EDN2,5.600009172137641,0.9215505078341062,5.1392339182205875,6.060784426054694,1.4601845596207392,0.17120990009629666,0.3866508918568689,Not Significant
TRIM13,6.679044972015646,0.9214860776720322,6.21830193317963,7.139788010851662,4.270081235203355,0.0006711844076304118,0.011367310893892727,Not Significant
SNHG12,6.859177879612123,0.9199226883548839,6.3992165354346815,7.319139223789565,3.6882235847434046,0.0052506101123748735,0.04057487103822825,Not Significant
FZD5,7.27301651892017,0.9198749005482174,6.813079068646061,7.732953969194279,2.4591391846928943,0.026656454671197326,0.1142667837970611,Not Significant
NFATC1,4.536909464203191,0.9193063655539797,4.077256281426202,4.996562646980181,1.489084406701483,0.16523227226137407,0.37783631771233434,Not Significant
TRIM23,6.51527586667112,0.9192295789634208,6.055661077189409,6.97489065615283,3.092067832446937,0.009886817720681576,0.060038603166989786,Not Significant
KIN,7.165932045868979,0.9191706438708405,6.706346723933558,7.625517367804399,3.4912490793627993,0.006382967646613437,0.04572086270171524,Not Significant
WEE1,8.928361957864787,0.918995902237933,8.46886400674582,9.387859908983753,2.4663311025012016,0.03520398721504465,0.13836008984318374,Not Significant
YY1AP1,9.029807587689259,0.9183923389125628,8.570611418232978,9.489003757145541,4.7534553595207765,0.0002564940187006759,0.006406735476108646,Not Significant
UBE2W,8.003878354309183,0.917762436567477,7.5449971360254455,8.462759572592923,3.763130772990961,0.0022233510814018633,0.023963482374725523,Not Significant
N4BP2L2-IT2,3.5516263717054546,0.9177004289665232,3.092776157222193,4.010476586188716,2.1588945567390714,0.05622105168319237,0.1876057756277632,Not Significant
KCNJ15,3.1751523287889136,0.9174524867344696,2.716426085421679,3.6338785721561484,0.46686019668965134,0.64802340427319,0.8394703581057633,Not Significant
TEF,6.496340125173745,0.9173831977886424,6.037648526279424,6.955031724068067,5.121490897376063,0.00012603986013201237,0.004103132522174922,Not Significant
VCPIP1,7.7972875962611115,0.9173595711058784,7.338607810708172,8.25596738181405,1.782159382126083,0.09516362122179352,0.2661688882926881,Not Significant
GPR89B,2.4994519405809745,0.9173199070571578,2.040791987052396,2.9581118941095537,1.3193752536405032,0.2097591717833348,0.4413575987995991,Not Significant
BEX4,2.282170856109996,0.91693377156459,1.8237039703277012,2.740637741892291,0.9484015689167613,0.3612778427001857,0.6165576239849979,Not Significant
ZNF558,6.949206792674987,0.9161246568973116,6.491144464226331,7.407269121123643,1.7522097405714878,0.10364784863629133,0.2805748685480936,Not Significant
FBXO38,8.308219760375318,0.9159367738342885,7.850251373458174,8.766188147292462,3.52184634269912,0.0035612298859009754,0.032317985611499775,Not Significant
QKI,9.221666516455791,0.9151704597134778,8.764081286599053,9.67925174631253,3.3893700179583544,0.005183082822598125,0.040282709572253335,Not Significant
TAT,1.6730780898149407,0.9149539953390058,1.2156010921454377,2.1305550874844434,1.1126110966977396,0.28914497586540333,0.5357138391772029,Not Significant
CYTH4,2.949156785898794,0.9146470758360055,2.491833247980791,3.4064803238167967,1.1032694067870574,0.2963661538999113,0.5437492733967606,Not Significant
PHC2,8.383261759014655,0.9143271854207153,7.926098166304296,8.840425351725012,2.5341414441486045,0.023212568153916886,0.10508464356461619,Not Significant
